parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 321}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_321__prompt/1d1a89361ef13613fdf8114d412ae8a6.mp4""}",321,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_321__prompt,label_experiment/nodes/node_321__prompt,label_experiment/nodes/node_321__prompt.mp4,,,,,321,321,,False,1d1a89361ef13613fdf8114d412ae8a6,cached/label_experiment/nodes/node_321__prompt/1d1a89361ef13613fdf8114d412ae8a6.mp4,/static/assets/cached/label_experiment/nodes/node_321__prompt/1d1a89361ef13613fdf8114d412ae8a6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-32.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-32.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_321__prompt/1d1a89361ef13613fdf8114d412ae8a6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 322}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_322__prompt/f81c72681a217975719fe5279a7822b8.mp4""}",322,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_322__prompt,label_experiment/nodes/node_322__prompt,label_experiment/nodes/node_322__prompt.mp4,,,,,322,322,,False,f81c72681a217975719fe5279a7822b8,cached/label_experiment/nodes/node_322__prompt/f81c72681a217975719fe5279a7822b8.mp4,/static/assets/cached/label_experiment/nodes/node_322__prompt/f81c72681a217975719fe5279a7822b8.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-31_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-31_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_322__prompt/f81c72681a217975719fe5279a7822b8.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 323}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_323__prompt/2e88b686016f5f2d20f2dc730cfaa970.mp4""}",323,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_323__prompt,label_experiment/nodes/node_323__prompt,label_experiment/nodes/node_323__prompt.mp4,,,,,323,323,,False,2e88b686016f5f2d20f2dc730cfaa970,cached/label_experiment/nodes/node_323__prompt/2e88b686016f5f2d20f2dc730cfaa970.mp4,/static/assets/cached/label_experiment/nodes/node_323__prompt/2e88b686016f5f2d20f2dc730cfaa970.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-28.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-28.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_323__prompt/2e88b686016f5f2d20f2dc730cfaa970.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 324}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_324__prompt/e75aa8652045590f04a6988f28dabeb4.mp4""}",324,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_324__prompt,label_experiment/nodes/node_324__prompt,label_experiment/nodes/node_324__prompt.mp4,,,,,324,324,,False,e75aa8652045590f04a6988f28dabeb4,cached/label_experiment/nodes/node_324__prompt/e75aa8652045590f04a6988f28dabeb4.mp4,/static/assets/cached/label_experiment/nodes/node_324__prompt/e75aa8652045590f04a6988f28dabeb4.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-18.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-18.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_324__prompt/e75aa8652045590f04a6988f28dabeb4.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 325}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_325__prompt/f5481ec9cc711cae0f5e208728ca6509.mp4""}",325,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_325__prompt,label_experiment/nodes/node_325__prompt,label_experiment/nodes/node_325__prompt.mp4,,,,,325,325,,False,f5481ec9cc711cae0f5e208728ca6509,cached/label_experiment/nodes/node_325__prompt/f5481ec9cc711cae0f5e208728ca6509.mp4,/static/assets/cached/label_experiment/nodes/node_325__prompt/f5481ec9cc711cae0f5e208728ca6509.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-2_0-20.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-2_0-20.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_325__prompt/f5481ec9cc711cae0f5e208728ca6509.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 326}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_326__prompt/4144bae2cafdabac793f3ceb4b767349.mp4""}",326,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_326__prompt,label_experiment/nodes/node_326__prompt,label_experiment/nodes/node_326__prompt.mp4,,,,,326,326,,False,4144bae2cafdabac793f3ceb4b767349,cached/label_experiment/nodes/node_326__prompt/4144bae2cafdabac793f3ceb4b767349.mp4,/static/assets/cached/label_experiment/nodes/node_326__prompt/4144bae2cafdabac793f3ceb4b767349.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-8_0-27.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-8_0-27.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_326__prompt/4144bae2cafdabac793f3ceb4b767349.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 327}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_327__prompt/84994f4f39e028ee0365c1a9e0e832a8.mp4""}",327,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_327__prompt,label_experiment/nodes/node_327__prompt,label_experiment/nodes/node_327__prompt.mp4,,,,,327,327,,False,84994f4f39e028ee0365c1a9e0e832a8,cached/label_experiment/nodes/node_327__prompt/84994f4f39e028ee0365c1a9e0e832a8.mp4,/static/assets/cached/label_experiment/nodes/node_327__prompt/84994f4f39e028ee0365c1a9e0e832a8.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-19.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-19.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_327__prompt/84994f4f39e028ee0365c1a9e0e832a8.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 328}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_328__prompt/bed8e179d40b0de569c3f120c6b80fe6.mp4""}",328,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_328__prompt,label_experiment/nodes/node_328__prompt,label_experiment/nodes/node_328__prompt.mp4,,,,,328,328,,False,bed8e179d40b0de569c3f120c6b80fe6,cached/label_experiment/nodes/node_328__prompt/bed8e179d40b0de569c3f120c6b80fe6.mp4,/static/assets/cached/label_experiment/nodes/node_328__prompt/bed8e179d40b0de569c3f120c6b80fe6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-22.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-22.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_328__prompt/bed8e179d40b0de569c3f120c6b80fe6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 329}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_329__prompt/1872265fdc7f148c5b1be1f991cb5910.mp4""}",329,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_329__prompt,label_experiment/nodes/node_329__prompt,label_experiment/nodes/node_329__prompt.mp4,,,,,329,329,,False,1872265fdc7f148c5b1be1f991cb5910,cached/label_experiment/nodes/node_329__prompt/1872265fdc7f148c5b1be1f991cb5910.mp4,/static/assets/cached/label_experiment/nodes/node_329__prompt/1872265fdc7f148c5b1be1f991cb5910.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-10_0-18.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-10_0-18.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_329__prompt/1872265fdc7f148c5b1be1f991cb5910.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 330}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_330__prompt/543f4738577634adc54d29ff0b30290a.mp4""}",330,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_330__prompt,label_experiment/nodes/node_330__prompt,label_experiment/nodes/node_330__prompt.mp4,,,,,330,330,,False,543f4738577634adc54d29ff0b30290a,cached/label_experiment/nodes/node_330__prompt/543f4738577634adc54d29ff0b30290a.mp4,/static/assets/cached/label_experiment/nodes/node_330__prompt/543f4738577634adc54d29ff0b30290a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_330__prompt/543f4738577634adc54d29ff0b30290a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 331}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_331__prompt/9590c7729b0de3911b03a4e3e232f8e0.mp4""}",331,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_331__prompt,label_experiment/nodes/node_331__prompt,label_experiment/nodes/node_331__prompt.mp4,,,,,331,331,,False,9590c7729b0de3911b03a4e3e232f8e0,cached/label_experiment/nodes/node_331__prompt/9590c7729b0de3911b03a4e3e232f8e0.mp4,/static/assets/cached/label_experiment/nodes/node_331__prompt/9590c7729b0de3911b03a4e3e232f8e0.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_331__prompt/9590c7729b0de3911b03a4e3e232f8e0.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 332}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_332__prompt/d64c93e0c8f4387ce25b5e7153c5a282.mp4""}",332,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_332__prompt,label_experiment/nodes/node_332__prompt,label_experiment/nodes/node_332__prompt.mp4,,,,,332,332,,False,d64c93e0c8f4387ce25b5e7153c5a282,cached/label_experiment/nodes/node_332__prompt/d64c93e0c8f4387ce25b5e7153c5a282.mp4,/static/assets/cached/label_experiment/nodes/node_332__prompt/d64c93e0c8f4387ce25b5e7153c5a282.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-6_0-24.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-6_0-24.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_332__prompt/d64c93e0c8f4387ce25b5e7153c5a282.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 333}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_333__prompt/8d2291e1f0c2d5e5fee8a61a5169514a.mp4""}",333,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_333__prompt,label_experiment/nodes/node_333__prompt,label_experiment/nodes/node_333__prompt.mp4,,,,,333,333,,False,8d2291e1f0c2d5e5fee8a61a5169514a,cached/label_experiment/nodes/node_333__prompt/8d2291e1f0c2d5e5fee8a61a5169514a.mp4,/static/assets/cached/label_experiment/nodes/node_333__prompt/8d2291e1f0c2d5e5fee8a61a5169514a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_333__prompt/8d2291e1f0c2d5e5fee8a61a5169514a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 334}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_334__prompt/fd45b9d5100326cf4865c25edc05f84a.mp4""}",334,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_334__prompt,label_experiment/nodes/node_334__prompt,label_experiment/nodes/node_334__prompt.mp4,,,,,334,334,,False,fd45b9d5100326cf4865c25edc05f84a,cached/label_experiment/nodes/node_334__prompt/fd45b9d5100326cf4865c25edc05f84a.mp4,/static/assets/cached/label_experiment/nodes/node_334__prompt/fd45b9d5100326cf4865c25edc05f84a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_334__prompt/fd45b9d5100326cf4865c25edc05f84a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 335}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_335__prompt/72bb3426e3555528e715fc73a6c0e8eb.mp4""}",335,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_335__prompt,label_experiment/nodes/node_335__prompt,label_experiment/nodes/node_335__prompt.mp4,,,,,335,335,,False,72bb3426e3555528e715fc73a6c0e8eb,cached/label_experiment/nodes/node_335__prompt/72bb3426e3555528e715fc73a6c0e8eb.mp4,/static/assets/cached/label_experiment/nodes/node_335__prompt/72bb3426e3555528e715fc73a6c0e8eb.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-24.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-24.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_335__prompt/72bb3426e3555528e715fc73a6c0e8eb.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 336}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_336__prompt/f6d7f36fe969c4092c5487f694a0c800.mp4""}",336,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_336__prompt,label_experiment/nodes/node_336__prompt,label_experiment/nodes/node_336__prompt.mp4,,,,,336,336,,False,f6d7f36fe969c4092c5487f694a0c800,cached/label_experiment/nodes/node_336__prompt/f6d7f36fe969c4092c5487f694a0c800.mp4,/static/assets/cached/label_experiment/nodes/node_336__prompt/f6d7f36fe969c4092c5487f694a0c800.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-23.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-23.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_336__prompt/f6d7f36fe969c4092c5487f694a0c800.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 337}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_337__prompt/3a078bc32fc8fda573d105d3f3934ed8.mp4""}",337,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_337__prompt,label_experiment/nodes/node_337__prompt,label_experiment/nodes/node_337__prompt.mp4,,,,,337,337,,False,3a078bc32fc8fda573d105d3f3934ed8,cached/label_experiment/nodes/node_337__prompt/3a078bc32fc8fda573d105d3f3934ed8.mp4,/static/assets/cached/label_experiment/nodes/node_337__prompt/3a078bc32fc8fda573d105d3f3934ed8.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-23.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-23.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_337__prompt/3a078bc32fc8fda573d105d3f3934ed8.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 338}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_338__prompt/a0f5786c1689f51134712a9b0d6e8edf.mp4""}",338,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_338__prompt,label_experiment/nodes/node_338__prompt,label_experiment/nodes/node_338__prompt.mp4,,,,,338,338,,False,a0f5786c1689f51134712a9b0d6e8edf,cached/label_experiment/nodes/node_338__prompt/a0f5786c1689f51134712a9b0d6e8edf.mp4,/static/assets/cached/label_experiment/nodes/node_338__prompt/a0f5786c1689f51134712a9b0d6e8edf.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-9_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-9_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_338__prompt/a0f5786c1689f51134712a9b0d6e8edf.mp4
