vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class,object_type
{},876,2026-02-26 17:29:01,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 3.994, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:28:57.519Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:28:57.766Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:28:57.766Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:28:57.766Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:28:57.766Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:28:57.767Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_24__prompt/16504d913730c61e84c7bb32e6cf05a0.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},877,2026-02-26 17:29:03,False,,,Response,22,question_page,joffing,ModularPage,True,98.245.103.34,"{""time_taken"": 7.754, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:28:54.640Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:28:54.840Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:28:54.842Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:28:54.842Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:28:54.843Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:28:54.845Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_2__prompt/d7a4458e8d1345a6853cbdfb73ec3709.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},878,2026-02-26 17:29:04,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 2.627, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:02.103Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:02.326Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:02.326Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:02.326Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:02.326Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:02.327Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_21__prompt/c2671dcf1b11bf16d6e68b6a67bb587c.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},879,2026-02-26 17:29:07,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 2.586, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:05.136Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:05.606Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:05.607Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:05.607Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:05.607Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:05.607Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_10__prompt/f3c09542f2b511848d8926e694a8c5e6.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},880,2026-02-26 17:29:09,False,,,Response,22,question_page,running,ModularPage,True,98.245.103.34,"{""time_taken"": 4.738, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:03.105Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:03.306Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:03.308Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:03.308Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:03.309Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:03.311Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_4__prompt/7a9bf7f34aab11e227b62fa7786416b1.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},881,2026-02-26 17:29:12,False,,,Response,21,question_page,running,ModularPage,True,136.55.39.221,"{""time_taken"": 4.082, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:08.183Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:08.701Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:08.701Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:08.701Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:08.701Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:08.702Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_20__prompt/6edc3e0bb389c719676b689e25528a88.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},882,2026-02-26 17:29:18,False,,,Response,21,question_page,running,ModularPage,True,136.55.39.221,"{""time_taken"": 5.663, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:12.692Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:12.982Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:12.982Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:12.982Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:12.982Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:12.983Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_31__prompt/992b6f9aee47e4851288c6c8f4dbaddb.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},883,2026-02-26 17:29:20,False,,,Response,22,question_page,limping,ModularPage,True,98.245.103.34,"{""time_taken"": 10.048, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:08.583Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:08.781Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:08.781Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:08.782Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:08.782Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:08.784Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_19__prompt/da9dbeccbfc0e20491f895efdd9120e1.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},884,2026-02-26 17:29:23,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 4.941, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:18.789Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:19.043Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:19.044Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:19.044Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:19.044Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:19.044Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_35__prompt/2d726fc88751d2cc6130d3aaf15df520.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},885,2026-02-26 17:29:27,False,,,Response,22,question_page,jogging,ModularPage,True,98.245.103.34,"{""time_taken"": 6.325, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:19.326Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:19.525Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:19.526Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:19.527Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:19.528Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:19.530Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_26__prompt/f453aa35d539071cf2025fe49156347f.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},886,2026-02-26 17:29:27,False,,,Response,23,untitled,"{""mit_consent"": true}",MITConsentPage,True,173.68.80.16,"{""time_taken"": 61.514, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:28:25.876Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:28:26.159Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:28:26.177Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:28:26.183Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:28:26.183Z"", ""info"": null}], ""comments"": []}",Response,_Response
{},887,2026-02-26 17:29:27,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 3.233, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:24.254Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:24.749Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:24.749Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:24.749Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:24.749Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:24.750Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_18__prompt/e4b7fe5c27859cc4db18d93297a2d742.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},888,2026-02-26 17:29:33,False,,,Response,22,question_page,running,ModularPage,True,98.245.103.34,"{""time_taken"": 5.329, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:26.433Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:26.636Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:26.636Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:26.636Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:26.637Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:26.638Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_6__prompt/f4dea4f6d3b68d3b8bb90a7bda31f1ae.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},889,2026-02-26 17:29:34,False,,,Response,21,question_page,walking,ModularPage,True,136.55.39.221,"{""time_taken"": 6.549, ""platform"": ""Chrome 145.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:28.039Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:28.250Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:28.250Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:28.250Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:28.250Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:28.251Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_14__prompt/0dd95d3b7d65623f5b8ad7af5dfb2972.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},890,2026-02-26 17:29:38,False,,,Response,22,question_page,walking,ModularPage,True,98.245.103.34,"{""time_taken"": 4.738, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 8.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T17:29:32.456Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T17:29:32.664Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T17:29:32.665Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T17:29:32.665Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T17:29:32.666Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T17:29:32.668Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_16__prompt/1a88c06dfdedb93349fe80f44658696c.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
